num_personas,destino,origen,minuto_llegada
84,2,10,143
92,3,7,143
93,1,4,143
94,14,10,143
99,5,10,143
100,2,2,143
100,14,1,143
102,9,11,143
104,5,9,143
111,15,12,143
118,13,6,143
138,4,14,143
139,10,6,143
143,11,15,143
146,4,14,143
146,12,6,143
150,15,5,143
169,6,6,143
173,7,6,143
177,10,2,143
183,13,4,143
191,9,3,143
194,1,14,143
195,2,13,143
196,3,14,143
1,5,4,144
2,6,5,144
3,14,7,144
4,13,15,144
9,2,3,144
9,15,7,144
13,7,5,144
14,8,1,144
15,13,10,144
16,9,5,144
17,12,4,144
18,8,7,144
19,15,12,144
19,10,12,144
23,2,1,144
24,4,6,144
24,2,11,144
24,8,1,144
32,5,1,144
34,9,6,144
37,11,6,144
37,14,5,144
40,6,9,144
40,1,15,144
41,13,10,144
58,2,3,144
59,14,1,144
61,14,14,144
62,1,6,144
65,5,6,144
65,8,15,144
79,6,10,144
82,12,14,144
83,13,10,144
88,9,6,144
90,3,5,144
93,7,9,144
94,2,1,144
101,13,14,144
101,14,13,144
102,1,11,144
111,1,5,144
117,10,15,144
138,3,9,144
139,12,5,144
143,13,5,144
145,12,14,144
146,10,14,144
147,1,6,144
149,6,7,144
170,11,6,144
176,1,4,144
178,12,12,144
178,15,3,144
180,11,11,144
186,4,15,144
191,7,2,144
192,13,12,144
194,13,3,144
194,4,14,144
196,7,13,144
196,5,13,144
196,9,2,144
197,15,10,144
199,1,13,144
199,12,9,144
200,8,5,144
8,11,15,145
9,13,12,145
11,8,3,145
14,5,2,145
17,5,9,145
22,2,14,145
31,2,9,145
32,4,10,145
37,2,12,145
40,10,7,145
47,14,8,145
51,14,7,145
54,9,3,145
59,4,9,145
64,6,15,145
67,6,2,145
68,2,8,145
68,11,6,145
72,1,12,145
75,1,2,145
76,13,3,145
79,7,7,145
87,1,6,145
97,4,5,145
106,2,4,145
111,5,7,145
114,1,14,145
115,14,11,145
118,13,8,145
119,2,11,145
122,14,5,145
122,13,7,145
125,9,4,145
128,3,14,145
130,15,8,145
131,9,10,145
136,4,15,145
136,7,10,145
138,2,13,145
144,14,8,145
144,3,1,145
145,6,14,145
149,8,5,145
151,15,10,145
153,13,11,145
154,1,3,145
158,12,7,145
165,1,4,145
167,6,15,145
171,12,15,145
173,8,4,145
183,2,6,145
186,7,11,145
187,8,5,145
191,8,11,145
195,8,13,145
196,3,15,145
197,13,4,145
7,5,5,146
9,1,14,146
11,4,7,146
16,11,10,146
23,10,11,146
29,13,6,146
31,7,15,146
34,15,10,146
39,1,3,146
43,15,2,146
44,4,1,146
46,2,14,146
49,13,9,146
49,13,14,146
52,9,13,146
52,9,9,146
57,15,8,146
59,1,13,146
71,7,12,146
76,11,8,146
78,9,12,146
92,4,4,146
92,8,2,146
96,5,1,146
97,11,10,146
97,5,3,146
101,15,15,146
102,4,2,146
103,13,15,146
103,4,12,146
104,8,9,146
105,1,5,146
106,10,6,146
111,13,13,146
112,6,13,146
115,15,1,146
121,5,12,146
123,12,11,146
128,12,4,146
130,13,5,146
133,4,11,146
133,6,11,146
135,15,7,146
140,11,15,146
143,15,10,146
145,11,2,146
148,12,1,146
156,3,5,146
161,4,1,146
163,15,3,146
169,12,5,146
183,13,8,146
183,6,10,146
3,11,11,147
3,7,3,147
4,4,3,147
5,5,4,147
9,14,7,147
9,2,5,147
11,1,9,147
21,11,10,147
23,7,13,147
33,8,4,147
34,7,6,147
39,8,6,147
47,4,8,147
75,12,10,147
75,4,4,147
92,15,10,147
93,2,5,147
95,10,10,147
99,15,6,147
101,8,12,147
103,15,4,147
109,13,12,147
110,14,6,147
113,8,14,147
116,6,8,147
118,2,15,147
121,8,2,147
133,6,8,147
140,2,8,147
145,8,10,147
146,3,14,147
146,10,5,147
147,8,10,147
149,6,9,147
151,12,9,147
155,8,2,147
155,13,5,147
159,15,7,147
160,12,10,147
162,1,10,147
171,9,4,147
173,3,14,147
176,1,7,147
177,2,15,147
179,7,11,147
181,5,3,147
183,9,8,147
186,1,7,147
189,13,14,147
10,5,4,148
13,2,3,148
15,8,5,148
19,7,5,148
19,13,8,148
25,7,8,148
26,14,3,148
34,9,11,148
40,15,12,148
42,14,7,148
43,3,3,148
46,9,15,148
61,13,9,148
69,9,6,148
72,7,5,148
75,10,4,148
77,10,13,148
82,7,4,148
84,13,7,148
87,15,11,148
87,4,10,148
90,6,10,148
93,1,13,148
97,7,9,148
101,15,14,148
102,13,3,148
103,8,6,148
103,10,12,148
107,11,13,148
110,15,4,148
116,6,9,148
125,11,10,148
136,12,14,148
139,8,2,148
153,15,13,148
155,3,2,148
155,13,8,148
165,15,9,148
168,7,9,148
174,15,11,148
178,6,5,148
181,4,7,148
181,9,7,148
184,14,1,148
184,5,7,148
184,12,2,148
190,11,6,148
197,8,7,148
6,4,15,149
11,15,14,149
12,2,9,149
19,1,1,149
24,11,7,149
28,4,8,149
30,12,2,149
32,14,4,149
36,14,9,149
41,1,15,149
42,3,7,149
47,15,9,149
52,15,11,149
55,2,11,149
62,11,10,149
71,13,7,149
75,8,3,149
90,10,13,149
102,6,15,149
118,5,8,149
120,2,3,149
124,11,4,149
127,13,2,149
130,4,11,149
136,5,5,149
144,9,4,149
145,5,5,149
146,14,6,149
148,1,14,149
149,15,9,149
165,10,7,149
165,15,10,149
171,1,3,149
185,6,6,149
188,15,5,149
190,12,3,149
3,1,7,150
9,12,5,150
12,2,6,150
18,12,7,150
19,2,13,150
20,11,9,150
24,2,3,150
25,9,1,150
27,9,12,150
43,8,10,150
52,15,12,150
55,4,12,150
56,1,4,150
57,12,10,150
59,15,8,150
63,5,12,150
65,7,7,150
72,5,7,150
74,3,2,150
81,1,8,150
83,3,14,150
84,2,3,150
88,2,6,150
88,2,10,150
90,4,3,150
95,7,9,150
96,11,10,150
97,10,4,150
108,13,9,150
115,13,6,150
118,1,15,150
118,6,3,150
120,1,9,150
131,6,3,150
136,13,1,150
151,6,8,150
162,2,14,150
162,4,11,150
191,14,2,150
194,2,1,150
194,10,14,150
194,9,11,150
194,10,6,150
198,6,4,150
199,11,4,150
200,11,5,150
1,7,15,151
5,8,9,151
8,6,1,151
8,6,11,151
12,8,14,151
12,5,14,151
17,7,7,151
18,5,6,151
23,7,9,151
27,3,12,151
27,11,13,151
30,10,3,151
33,13,12,151
42,12,13,151
42,13,8,151
46,5,9,151
46,5,3,151
47,1,10,151
48,3,8,151
68,5,15,151
69,11,2,151
70,13,7,151
72,1,3,151
81,13,12,151
87,10,2,151
89,1,12,151
92,13,13,151
98,5,10,151
100,2,12,151
106,11,15,151
107,9,6,151
113,9,10,151
122,4,15,151
126,5,3,151
129,11,1,151
131,13,4,151
133,1,14,151
140,7,4,151
141,8,9,151
154,11,9,151
160,8,4,151
163,5,6,151
166,13,7,151
171,5,14,151
174,11,4,151
175,11,2,151
175,3,11,151
180,9,10,151
186,7,15,151
193,10,15,151
198,8,13,151
4,12,4,152
8,1,10,152
12,8,1,152
17,6,7,152
31,4,3,152
31,9,14,152
43,4,15,152
48,8,9,152
51,12,14,152
52,1,13,152
56,15,14,152
59,14,14,152
67,2,9,152
70,10,1,152
70,14,2,152
71,3,15,152
71,6,5,152
75,13,7,152
79,7,15,152
85,15,12,152
88,8,5,152
89,3,11,152
90,15,15,152
99,10,15,152
101,15,4,152
102,4,13,152
119,1,13,152
119,14,7,152
128,2,8,152
129,5,12,152
131,7,15,152
136,4,13,152
137,10,12,152
138,5,5,152
139,3,1,152
141,7,13,152
143,9,1,152
144,13,2,152
174,5,8,152
177,13,8,152
178,1,11,152
178,15,8,152
179,8,12,152
187,5,6,152
191,14,9,152
200,7,11,152
200,2,1,152
12,9,5,153
27,9,2,153
37,12,10,153
37,4,14,153
40,3,4,153
44,7,5,153
44,11,9,153
46,3,13,153
49,15,7,153
55,12,9,153
55,3,3,153
60,12,11,153
63,1,2,153
66,12,3,153
68,2,3,153
72,8,6,153
78,12,3,153
82,2,11,153
83,10,15,153
83,7,7,153
85,1,3,153
87,8,2,153
98,2,9,153
101,1,15,153
102,1,11,153
102,1,3,153
104,10,10,153
108,8,8,153
111,15,2,153
115,13,14,153
116,14,3,153
118,5,12,153
123,3,3,153
129,11,4,153
130,15,13,153
139,7,10,153
149,12,12,153
156,3,8,153
156,3,6,153
166,14,8,153
176,9,11,153
195,5,9,153
2,4,13,154
6,3,9,154
7,10,14,154
18,1,4,154
21,11,3,154
25,13,9,154
29,4,8,154
31,12,7,154
33,3,13,154
39,15,5,154
39,9,3,154
49,7,10,154
50,1,3,154
54,4,3,154
59,5,1,154
66,14,5,154
70,9,9,154
81,5,9,154
87,8,10,154
95,10,5,154
99,14,4,154
107,2,9,154
107,10,4,154
110,7,14,154
115,7,14,154
121,1,10,154
127,15,10,154
135,4,15,154
138,5,2,154
144,15,2,154
147,12,12,154
153,9,3,154
155,10,7,154
173,12,2,154
181,7,9,154
194,9,14,154
2,4,3,155
16,12,2,155
17,2,8,155
23,8,13,155
25,12,3,155
27,4,4,155
34,15,3,155
35,15,5,155
40,15,12,155
43,3,2,155
43,1,7,155
56,7,8,155
57,1,9,155
61,1,9,155
70,5,7,155
71,10,12,155
71,14,4,155
80,9,14,155
81,9,13,155
81,1,11,155
84,12,2,155
90,7,10,155
91,5,4,155
91,11,12,155
91,1,9,155
94,4,5,155
108,13,13,155
110,3,13,155
112,3,7,155
112,5,1,155
113,10,2,155
114,11,12,155
117,5,12,155
121,7,12,155
123,4,13,155
136,4,10,155
140,11,8,155
141,14,13,155
145,7,7,155
159,14,12,155
174,13,8,155
177,5,10,155
178,5,5,155
181,4,15,155
184,7,12,155
186,1,7,155
187,2,6,155
193,8,9,155
193,12,4,155
194,7,14,155
196,6,2,155
198,8,14,155
198,2,13,155
2,11,6,156
3,8,2,156
12,8,6,156
12,3,14,156
13,10,7,156
13,11,9,156
14,14,2,156
16,4,14,156
21,11,10,156
21,13,3,156
27,14,14,156
28,13,5,156
31,12,4,156
38,5,3,156
42,4,8,156
59,3,9,156
64,1,3,156
67,12,14,156
70,12,15,156
80,4,1,156
83,14,3,156
88,3,5,156
92,7,14,156
93,12,7,156
102,6,9,156
103,12,7,156
105,6,15,156
108,14,10,156
113,1,15,156
122,2,9,156
124,12,3,156
125,9,8,156
141,6,9,156
146,10,8,156
146,8,13,156
148,10,9,156
148,10,10,156
151,2,6,156
154,9,15,156
155,11,13,156
162,3,13,156
163,13,10,156
165,9,10,156
167,8,6,156
169,5,15,156
169,9,13,156
179,4,12,156
179,13,13,156
181,13,1,156
185,12,7,156
192,13,14,156
195,5,12,156
2,11,7,157
15,7,2,157
16,6,1,157
17,1,13,157
17,3,5,157
17,4,2,157
23,1,7,157
23,11,6,157
33,15,4,157
33,11,10,157
33,4,14,157
33,14,3,157
40,7,5,157
46,15,6,157
52,2,11,157
53,8,4,157
54,5,6,157
55,3,4,157
56,10,8,157
56,11,2,157
57,15,8,157
58,8,6,157
68,12,15,157
69,15,11,157
69,7,5,157
71,11,11,157
73,1,8,157
78,4,3,157
80,13,3,157
82,14,8,157
84,15,6,157
87,6,12,157
90,5,11,157
105,5,10,157
118,6,1,157
120,2,6,157
125,2,3,157
126,15,3,157
128,15,6,157
135,15,13,157
143,8,4,157
154,1,15,157
155,12,12,157
156,6,4,157
158,13,11,157
168,11,1,157
182,2,12,157
184,6,6,157
186,7,14,157
186,12,9,157
187,5,6,157
188,11,15,157
192,9,11,157
195,9,12,157
5,10,6,158
6,6,14,158
10,11,8,158
12,11,11,158
18,14,8,158
23,1,1,158
29,1,8,158
38,2,8,158
47,11,2,158
54,3,12,158
57,8,10,158
62,15,2,158
65,11,1,158
78,15,4,158
85,2,13,158
90,5,15,158
92,7,9,158
95,7,9,158
96,4,10,158
97,14,2,158
98,6,13,158
98,1,7,158
105,15,2,158
105,2,11,158
105,8,15,158
106,10,13,158
106,7,5,158
113,2,15,158
121,15,1,158
125,12,2,158
127,1,14,158
129,6,13,158
130,13,5,158
144,1,13,158
144,1,3,158
149,15,4,158
151,9,7,158
156,5,9,158
157,3,6,158
162,15,13,158
163,1,3,158
175,8,14,158
177,10,3,158
179,5,13,158
183,3,1,158
185,3,12,158
185,11,9,158
194,1,14,158
196,7,4,158
197,1,1,158
4,1,7,159
5,1,3,159
10,15,2,159
14,7,7,159
19,1,6,159
26,10,5,159
29,13,10,159
31,9,14,159
37,5,12,159
39,15,4,159
48,9,7,159
50,7,13,159
57,10,7,159
58,10,10,159
60,1,1,159
69,13,14,159
73,9,15,159
79,6,14,159
81,1,2,159
81,15,4,159
82,14,8,159
88,2,15,159
93,5,12,159
95,8,2,159
97,15,13,159
99,4,1,159
101,7,2,159
111,4,1,159
111,11,13,159
112,1,1,159
114,6,14,159
115,9,3,159
117,3,3,159
122,10,4,159
135,10,5,159
139,13,4,159
145,10,13,159
145,6,10,159
152,14,15,159
162,3,6,159
171,15,2,159
173,7,10,159
174,12,2,159
175,13,1,159
177,4,13,159
182,11,6,159
186,3,6,159
190,12,7,159
191,6,11,159
192,11,15,159
197,5,10,159
199,14,14,159
4,13,4,160
5,3,10,160
7,2,15,160
19,1,4,160
20,1,7,160
23,9,5,160
25,11,10,160
26,5,8,160
39,6,9,160
39,15,12,160
43,15,13,160
46,12,1,160
47,2,7,160
50,2,6,160
60,12,14,160
61,7,14,160
65,7,4,160
69,7,14,160
72,10,13,160
73,12,1,160
74,13,7,160
75,3,15,160
82,10,12,160
83,5,9,160
83,1,7,160
88,6,12,160
95,2,6,160
97,11,12,160
101,9,1,160
104,4,11,160
109,9,2,160
113,5,4,160
116,11,9,160
117,2,3,160
125,14,2,160
126,4,10,160
128,9,1,160
129,12,1,160
129,13,5,160
132,2,5,160
133,9,14,160
134,9,3,160
135,9,1,160
136,14,12,160
139,11,7,160
146,9,10,160
146,3,14,160
156,6,2,160
163,15,10,160
167,15,8,160
172,5,8,160
174,5,11,160
180,15,2,160
183,4,15,160
197,7,5,160
198,5,3,160
10,15,8,161
30,15,11,161
38,6,14,161
40,9,4,161
46,2,3,161
48,10,14,161
50,10,6,161
50,11,6,161
54,12,8,161
57,12,13,161
58,15,10,161
64,10,8,161
80,4,2,161
81,2,6,161
91,2,10,161
95,1,13,161
96,10,5,161
96,6,12,161
99,9,14,161
106,2,1,161
114,5,7,161
118,15,14,161
119,3,2,161
120,3,2,161
122,10,5,161
122,15,1,161
123,10,5,161
124,3,11,161
128,15,1,161
131,10,1,161
133,12,10,161
140,6,7,161
143,10,13,161
150,9,8,161
151,7,7,161
151,12,3,161
153,11,8,161
156,8,13,161
157,12,11,161
181,9,8,161
183,11,12,161
192,8,8,161
199,5,1,161
1,4,8,162
10,2,14,162
14,14,4,162
15,7,13,162
16,10,14,162
27,1,15,162
27,11,13,162
32,11,15,162
38,9,13,162
48,2,9,162
49,11,1,162
56,1,6,162
58,3,12,162
65,2,4,162
69,12,14,162
86,12,1,162
105,2,3,162
110,12,14,162
115,2,6,162
116,12,13,162
118,4,9,162
119,5,12,162
131,8,8,162
131,6,15,162
132,15,3,162
133,11,4,162
133,13,14,162
134,12,6,162
135,15,15,162
138,15,6,162
143,5,3,162
145,15,11,162
147,5,15,162
148,7,14,162
152,4,5,162
152,13,5,162
154,12,9,162
155,12,10,162
159,9,11,162
164,14,12,162
170,1,6,162
172,14,10,162
172,1,1,162
173,14,1,162
175,14,15,162
181,11,7,162
189,9,5,162
195,13,6,162
1,13,14,163
3,7,5,163
7,13,12,163
15,11,13,163
23,15,7,163
26,8,6,163
28,5,8,163
29,12,15,163
30,1,12,163
31,6,10,163
40,7,4,163
46,13,2,163
47,3,5,163
49,13,8,163
52,11,3,163
57,15,9,163
61,12,14,163
72,15,13,163
74,11,12,163
75,10,15,163
82,9,14,163
87,3,10,163
98,8,2,163
98,8,2,163
104,15,5,163
106,10,8,163
108,3,11,163
117,12,7,163
118,6,6,163
121,15,6,163
125,4,11,163
135,6,4,163
137,15,13,163
138,9,9,163
140,15,4,163
142,4,1,163
146,15,7,163
147,11,5,163
151,1,5,163
160,8,4,163
163,8,13,163
166,10,13,163
167,14,7,163
170,14,7,163
192,14,14,163
195,4,10,163
196,14,13,163
196,9,5,163
200,4,7,163
2,2,12,164
5,12,6,164
12,8,15,164
12,14,7,164
21,2,12,164
22,1,8,164
23,3,12,164
26,1,3,164
31,11,3,164
32,15,5,164
43,6,6,164
45,13,9,164
54,5,5,164
54,3,5,164
55,2,8,164
60,5,15,164
67,6,3,164
67,8,14,164
69,13,14,164
69,14,4,164
71,7,8,164
73,10,13,164
76,2,8,164
77,1,14,164
79,9,2,164
84,15,6,164
88,11,3,164
91,15,7,164
92,11,3,164
96,8,2,164
96,13,14,164
103,6,9,164
103,10,12,164
105,12,11,164
109,9,15,164
109,15,10,164
110,9,9,164
117,11,10,164
119,1,14,164
120,8,8,164
122,1,13,164
129,6,7,164
135,13,15,164
136,5,15,164
139,1,11,164
140,2,13,164
143,6,12,164
145,13,13,164
146,4,2,164
151,9,3,164
152,5,9,164
155,13,5,164
166,9,11,164
167,8,6,164
168,2,8,164
174,7,10,164
179,10,12,164
195,2,6,164
200,11,3,164
4,5,8,165
6,11,15,165
10,7,6,165
10,14,10,165
11,3,2,165
11,2,3,165
12,4,5,165
13,14,2,165
15,8,10,165
26,15,15,165
26,5,3,165
30,7,8,165
30,4,1,165
33,3,8,165
40,9,4,165
42,15,5,165
44,14,6,165
46,13,11,165
49,3,1,165
52,9,6,165
56,8,14,165
71,6,4,165
77,6,6,165
99,1,14,165
111,15,4,165
115,3,10,165
118,12,13,165
126,12,5,165
129,7,10,165
131,11,8,165
135,1,9,165
137,1,6,165
145,10,7,165
152,4,13,165
152,15,1,165
155,1,13,165
157,9,3,165
162,9,7,165
164,6,3,165
164,11,12,165
165,12,6,165
168,4,3,165
171,4,15,165
174,10,15,165
176,6,12,165
188,10,7,165
190,8,4,165
194,15,13,165
2,3,3,166
3,14,9,166
6,3,12,166
9,6,7,166
11,15,13,166
12,4,7,166
16,12,8,166
20,13,15,166
21,7,5,166
21,14,12,166
24,12,7,166
29,4,8,166
32,10,13,166
36,11,11,166
37,8,10,166
40,13,6,166
41,9,6,166
53,2,2,166
56,1,3,166
56,7,14,166
56,4,7,166
62,15,2,166
62,10,3,166
64,3,15,166
67,15,7,166
70,10,14,166
78,5,1,166
80,12,6,166
81,6,12,166
83,9,7,166
83,14,12,166
85,13,2,166
103,14,9,166
111,8,6,166
122,8,10,166
122,4,5,166
124,11,14,166
126,10,1,166
127,3,2,166
134,4,3,166
145,2,15,166
163,6,9,166
175,12,12,166
178,9,6,166
181,3,14,166
194,9,10,166
194,1,9,166
195,13,14,166
1,9,9,167
4,6,4,167
8,9,5,167
12,9,3,167
12,13,2,167
16,4,7,167
24,1,13,167
27,14,10,167
28,10,7,167
35,6,3,167
39,6,4,167
40,15,8,167
45,9,13,167
48,10,14,167
49,1,14,167
61,14,10,167
65,11,4,167
70,2,10,167
73,7,10,167
75,11,12,167
75,14,8,167
76,4,5,167
77,15,9,167
84,6,4,167
84,15,15,167
88,4,10,167
95,9,13,167
96,4,15,167
97,3,5,167
98,10,4,167
98,13,2,167
99,6,9,167
105,14,12,167
105,13,6,167
108,4,15,167
109,14,7,167
109,4,12,167
110,10,4,167
113,9,15,167
113,1,8,167
125,9,10,167
126,10,6,167
127,6,11,167
131,12,6,167
143,8,6,167
149,15,9,167
156,15,5,167
165,7,3,167
169,5,5,167
170,12,2,167
177,6,2,167
182,11,15,167
191,10,5,167
3,9,9,168
6,5,6,168
12,6,10,168
14,7,14,168
15,3,14,168
17,4,2,168
23,8,3,168
25,11,9,168
45,5,3,168
48,14,9,168
63,3,3,168
72,10,13,168
101,11,6,168
106,12,1,168
106,14,2,168
108,4,4,168
109,3,15,168
112,2,5,168
114,7,4,168
125,9,11,168
126,7,15,168
128,7,15,168
128,12,5,168
131,4,1,168
131,3,15,168
135,13,13,168
144,14,15,168
156,10,9,168
158,1,1,168
159,15,5,168
164,2,3,168
164,12,13,168
167,3,12,168
167,8,8,168
180,6,9,168
182,9,4,168
184,2,1,168
189,3,15,168
189,7,11,168
193,6,8,168
200,13,11,168
4,5,6,169
13,8,3,169
20,7,2,169
21,11,4,169
25,2,12,169
28,12,5,169
31,6,1,169
37,9,14,169
41,8,7,169
45,12,6,169
48,13,4,169
54,9,7,169
55,13,3,169
56,9,6,169
59,9,8,169
60,15,5,169
61,9,10,169
66,12,14,169
70,3,9,169
72,4,6,169
78,15,15,169
86,13,12,169
87,9,6,169
91,12,7,169
92,5,4,169
97,14,6,169
98,3,9,169
98,12,10,169
100,3,11,169
115,10,2,169
120,5,3,169
138,11,4,169
140,8,15,169
146,1,5,169
153,4,6,169
161,10,3,169
165,2,11,169
165,11,2,169
166,3,1,169
169,3,13,169
170,4,6,169
172,1,2,169
172,14,12,169
173,7,7,169
195,7,15,169
196,14,10,169
1,8,12,170
5,4,7,170
12,1,13,170
12,10,10,170
15,2,4,170
15,2,4,170
20,10,9,170
33,7,15,170
33,4,4,170
38,7,12,170
47,11,9,170
50,6,13,170
53,13,14,170
63,5,14,170
69,5,3,170
71,15,15,170
83,9,12,170
92,4,12,170
100,8,12,170
102,13,10,170
106,2,6,170
122,1,9,170
124,13,8,170
130,4,9,170
130,11,14,170
135,11,1,170
136,10,15,170
137,7,15,170
141,10,5,170
148,7,12,170
148,4,8,170
158,4,8,170
163,12,10,170
164,14,5,170
168,3,5,170
177,7,6,170
198,9,9,170
199,6,15,170
1,14,3,171
1,2,5,171
6,11,7,171
9,8,12,171
10,8,1,171
17,6,5,171
36,14,15,171
46,4,11,171
63,2,2,171
64,10,7,171
73,3,11,171
77,9,3,171
83,5,1,171
90,2,13,171
91,1,12,171
94,8,2,171
100,7,15,171
100,5,11,171
104,4,4,171
109,3,4,171
117,15,6,171
117,3,4,171
124,6,1,171
126,6,14,171
128,5,9,171
133,10,6,171
138,13,8,171
141,9,2,171
142,10,14,171
142,5,2,171
150,14,13,171
156,12,1,171
160,3,1,171
163,15,4,171
164,14,10,171
166,3,8,171
167,13,15,171
170,12,10,171
176,7,1,171
177,12,1,171
177,11,3,171
181,14,1,171
186,14,7,171
190,15,11,171
191,9,1,171
6,10,1,172
14,3,15,172
19,9,8,172
23,8,6,172
28,2,8,172
30,11,7,172
36,2,8,172
36,14,15,172
37,2,5,172
40,3,10,172
41,8,11,172
46,11,2,172
46,6,8,172
54,12,5,172
58,3,8,172
63,8,3,172
67,13,10,172
77,14,9,172
79,10,1,172
87,14,8,172
95,8,2,172
98,7,14,172
99,3,11,172
103,2,8,172
103,1,5,172
109,2,14,172
110,7,5,172
113,7,1,172
120,6,7,172
121,1,4,172
131,9,2,172
132,7,14,172
134,11,13,172
137,8,2,172
154,7,13,172
165,11,1,172
165,3,6,172
171,13,7,172
172,5,7,172
173,5,7,172
176,1,12,172
177,10,6,172
180,14,3,172
180,3,4,172
182,12,11,172
186,13,6,172
187,11,7,172
190,5,8,172
197,1,10,172
199,6,12,172
3,13,14,173
4,15,14,173
8,13,1,173
9,15,2,173
12,10,9,173
17,1,4,173
22,11,13,173
31,4,8,173
38,10,9,173
43,2,13,173
44,14,9,173
55,1,2,173
55,6,10,173
58,13,10,173
68,1,2,173
71,13,7,173
72,12,2,173
73,5,2,173
74,15,7,173
95,1,15,173
104,13,6,173
108,13,9,173
111,13,14,173
121,14,4,173
126,15,3,173
149,14,9,173
149,9,4,173
150,9,7,173
153,6,14,173
164,9,13,173
164,5,13,173
166,4,1,173
178,2,1,173
180,7,6,173
184,10,4,173
185,12,6,173
186,4,3,173
187,13,7,173
189,10,3,173
2,1,10,174
19,1,15,174
24,8,4,174
28,3,10,174
46,8,9,174
47,8,13,174
48,15,9,174
52,7,9,174
56,9,15,174
57,3,5,174
60,14,8,174
60,7,7,174
62,1,15,174
62,10,5,174
67,5,3,174
67,13,1,174
70,14,12,174
95,11,13,174
97,5,14,174
99,13,1,174
101,6,12,174
116,13,11,174
118,12,9,174
120,4,9,174
127,10,12,174
130,14,13,174
134,7,5,174
137,10,12,174
150,9,15,174
150,6,3,174
154,1,4,174
156,6,5,174
161,8,4,174
163,9,3,174
165,10,5,174
170,13,11,174
171,3,5,174
176,5,15,174
179,5,15,174
181,14,7,174
182,15,12,174
185,1,5,174
191,8,13,174
198,1,13,174
12,3,11,175
12,14,9,175
15,11,9,175
25,13,15,175
29,4,13,175
31,12,1,175
32,13,8,175
33,1,5,175
35,3,7,175
35,6,6,175
45,2,3,175
45,11,13,175
65,10,4,175
71,6,2,175
71,6,8,175
78,10,3,175
81,14,14,175
82,8,4,175
83,2,2,175
84,7,12,175
87,4,1,175
90,13,2,175
90,12,3,175
94,12,2,175
94,15,10,175
95,8,13,175
97,4,2,175
101,11,3,175
111,1,3,175
114,12,8,175
117,13,9,175
125,7,3,175
129,7,15,175
130,4,14,175
130,1,1,175
131,3,4,175
139,7,2,175
140,11,1,175
153,3,9,175
154,2,7,175
159,3,5,175
162,5,15,175
167,8,5,175
168,6,7,175
180,11,1,175
188,6,9,175
199,14,4,175
1,12,9,176
9,1,3,176
11,11,10,176
11,4,10,176
16,2,14,176
20,13,7,176
21,1,9,176
25,8,6,176
31,10,6,176
44,9,15,176
49,15,10,176
53,5,9,176
59,12,10,176
60,14,7,176
61,10,6,176
67,13,12,176
81,2,7,176
81,9,11,176
83,8,12,176
84,12,11,176
86,14,13,176
89,9,9,176
91,1,2,176
93,6,14,176
95,11,12,176
100,15,10,176
102,13,6,176
111,2,13,176
118,1,3,176
120,9,4,176
125,12,2,176
126,13,11,176
132,12,12,176
133,10,9,176
135,4,2,176
139,11,13,176
142,15,13,176
143,9,10,176
145,8,14,176
147,2,10,176
151,9,11,176
167,3,4,176
173,13,8,176
173,2,15,176
173,6,3,176
175,11,10,176
187,6,12,176
188,2,3,176
188,7,7,176
192,7,11,176
196,6,4,176
197,11,5,176
198,14,3,176
199,3,4,176
1,12,7,177
3,15,14,177
4,12,6,177
14,3,9,177
17,12,14,177
17,4,2,177
17,4,7,177
18,7,15,177
27,15,12,177
33,3,11,177
35,11,1,177
43,14,5,177
44,15,7,177
46,8,4,177
47,14,3,177
48,8,13,177
51,10,13,177
55,6,14,177
57,3,4,177
65,9,10,177
66,10,2,177
70,7,15,177
79,4,4,177
82,4,7,177
86,11,11,177
87,8,6,177
89,2,1,177
94,8,15,177
95,12,9,177
101,14,10,177
102,9,15,177
113,11,14,177
120,15,6,177
122,9,2,177
123,4,15,177
123,3,2,177
129,10,12,177
131,5,5,177
139,10,15,177
145,4,6,177
149,6,13,177
152,8,10,177
153,14,1,177
154,6,13,177
154,9,7,177
160,8,7,177
163,3,15,177
165,10,3,177
171,10,13,177
174,13,15,177
175,4,12,177
176,10,10,177
186,11,4,177
194,15,4,177
195,2,12,177
199,6,5,177
1,2,8,178
4,11,2,178
4,1,1,178
5,10,2,178
8,13,15,178
15,3,7,178
22,14,11,178
23,13,7,178
24,5,8,178
25,1,13,178
28,12,1,178
28,4,2,178
29,15,7,178
32,8,2,178
36,10,4,178
40,11,2,178
48,14,1,178
49,10,8,178
59,2,14,178
61,4,9,178
61,4,3,178
61,8,4,178
69,12,1,178
73,5,11,178
78,7,10,178
78,7,14,178
83,4,7,178
83,1,14,178
84,11,11,178
91,11,13,178
95,2,10,178
102,7,12,178
104,7,2,178
105,4,15,178
108,7,14,178
111,9,8,178
118,3,8,178
118,8,11,178
125,3,15,178
130,10,1,178
133,7,1,178
138,2,10,178
138,1,8,178
140,8,15,178
147,5,5,178
148,1,4,178
149,9,4,178
150,8,7,178
161,2,15,178
164,2,14,178
170,5,12,178
172,10,8,178
173,6,4,178
178,1,2,178
181,1,8,178
184,8,4,178
188,8,15,178
194,8,4,178
197,7,4,178
198,12,15,178
199,8,8,178
5,5,7,179
24,13,13,179
29,4,15,179
